Utility_Name,State,Year,Utility_ID,Revenue_Thousands,Sales_MWh,Customers,Price_Per_kWh
City of Andalusia,AL,2020,604.0,27881.0,377860.0,4699.0,0.07378658762504631
City of Anderson - (IN),IN,2020,636.0,81987.7,834696.0,33413.0,0.0982246230963129
City of Anoka,MN,2020,691.0,29270.0,270004.0,12284.0,0.10840580139553488
City of Athens - (AL),AL,2020,944.0,114938.0,1211084.0,50301.0,0.09490506026006454
City of Auburn - (IN),IN,2020,994.0,38401.4,400677.0,7674.0,0.09584128861901232
City of Austin - (MN),MN,2020,1009.0,35315.0,336408.0,11836.0,0.10497669496563697
City of Azusa,CA,2020,1050.0,35474.0,242612.0,16988.0,0.14621700492968195
City of Bardstown - (KY),KY,2020,690.0,13504.0,172317.0,4676.0,0.07836719534346583
City of Bartow - (FL),FL,2020,1300.0,27368.1,289701.0,12538.0,0.0944701606138743
City of Batavia - (IL),IL,2020,1325.0,45052.0,406824.0,11111.0,0.110740762590211
City of Bay City - (MI),MI,2020,1366.0,38226.0,297744.0,20159.0,0.12838545864904077
City of Benton - (AR),AR,2020,1581.0,24650.7,258084.0,14251.0,0.09551425117403636
City of Benton - (KY),KY,2020,1582.0,7198.0,64733.0,2539.0,0.11119521727712295
City of Bentonville - (AR),AR,2020,1586.0,64601.0,641726.0,25872.0,0.10066757463465716
City of Berea Municipal Utility,KY,2020,49998.0,9792.4,117515.0,5294.0,0.08332893673148109
City of Bessemer Utilities,AL,2020,1640.0,29423.0,274731.0,11231.0,0.10709748808834824
City of Black River Falls,WI,2020,1776.0,6073.5,53321.0,2772.0,0.11390446540762551
City of Bluffton - (IN),IN,2020,1896.0,20173.0,226949.0,5910.0,0.08888781179912668
City of Boscobel - (WI),WI,2020,1997.0,3812.0,42523.0,1794.0,0.08964560355572279
City of Boulder City - (NV),NV,2020,2008.0,17007.0,154341.0,8102.0,0.11019107042198768
City of Bountiful,UT,2020,2010.0,26863.0,271857.0,17133.0,0.09881297888228002
City of Bowling Green - (KY),KY,2020,2056.0,76592.0,815113.0,30994.0,0.09396488585018274
City of Bowling Green - (OH),OH,2020,2054.0,56697.0,483454.0,14755.0,0.11727485965572733
City of Brenham - (TX),TX,2020,2194.0,19764.0,272250.0,8524.0,0.07259504132231405
City of Bristol - (TN),TN,2020,2247.0,81007.0,845272.0,33843.0,0.09583542339034062
City of Brookings - (SD),SD,2020,2285.0,29366.0,313540.0,11401.0,0.09365950118007271
City of Brownsville,TN,2020,2411.0,15498.0,195316.0,5404.0,0.07934833807778165
City of Bryan - (TX),TX,2020,2442.0,130444.3,1448005.0,62732.0,0.09008553147261232
City of Buford,GA,2020,2487.0,21496.9,206493.0,3771.0,0.10410473962797771
City of Burbank Water and Power,CA,2020,2507.0,157616.1,1019371.0,53030.0,0.15462093781361252
City of Burlington Electric - (VT),VT,2020,2548.0,44013.2,310326.0,21352.0,0.14182891539864528
City of Calhoun - (GA),GA,2020,2812.0,31950.5,358795.0,5505.0,0.08904945721094218
City of Cartersville - (GA),GA,2020,3108.0,46189.4,556369.0,7982.0,0.0830193630486242
City of Carthage - (MO),MO,2020,3113.0,25529.0,283822.0,7909.0,0.08994722044098062
City of Celina - (OH),OH,2020,3216.0,24384.0,239968.0,7906.0,0.10161354847312976
City of Centralia - (WA),WA,2020,3295.0,25365.7,252470.0,10473.0,0.10047015486988553
City of Chanute,KS,2020,3355.0,18436.0,279862.0,5610.0,0.06587532426696015
City of Chaska - (MN),MN,2020,3400.0,43466.9,383969.0,10618.0,0.11320419096333298
City of Chattanooga - (TN),GA,2020,3408.0,20182.0,184749.0,10964.0,0.10924010414129441
City of Chattanooga - (TN),TN,2020,3408.0,497394.0,5185817.0,178595.0,0.09591429855700655
City of Chickamauga,GA,2020,3475.0,2567.0,23212.0,981.0,0.1105893503360331
City of Chicopee - (MA),MA,2020,3477.0,54167.1,441639.0,26383.0,0.12265017355804174
City of Claremore,OK,2020,3647.0,25012.0,252930.0,12719.0,0.09888902067765785
City of Clarksville - (TN),TN,2020,3704.0,162525.0,1495990.0,73620.0,0.10864043208844978
City of Cleveland - (OH),OH,2020,3762.0,195496.0,1528964.0,74400.0,0.127861741676063
City of Cleveland - (TN),TN,2020,3758.0,95748.0,986277.0,32064.0,0.09708023202406627
City of Clinton - (TN),TN,2020,3812.0,74508.0,753816.0,30102.0,0.0988410965010029
City of Coffeyville - (KS),KS,2020,3892.0,46654.1,768171.0,5964.0,0.06073400323625859
City of College Park - (GA),GA,2020,3939.0,31321.5,315722.0,8132.0,0.09920594700400985
City of College Station - (TX),TX,2020,3940.0,100796.0,831868.0,43920.0,0.12116826227237976
City of Colorado Springs - (CO),CO,2020,3989.0,428332.5,4639120.0,239446.0,0.09233054975943714
City of Colton - (CA),CA,2020,4003.0,55944.0,344177.0,19842.0,0.16254427227850787
City of Columbia - (MO),MO,2020,4045.0,117913.0,1127707.0,51307.0,0.10455996105371342
City of Columbus - (MS),MS,2020,4068.0,34970.0,337559.0,12752.0,0.10359670457608892
City of Columbus - (OH),OH,2020,4065.0,85226.4,796873.0,16465.0,0.10695104489674012
City of Columbus - (WI),WI,2020,4073.0,7005.1,73375.0,2884.0,0.09546984667802386
City of Concord - (NC),NC,2020,4150.0,79097.3,856136.0,32737.0,0.09238870927048974
City of Cookeville - (TN),TN,2020,4294.0,50626.0,545770.0,18678.0,0.09276068673617091
City of Corona - (CA),CA,2020,4390.0,15094.1,135539.0,2786.0,0.11136351898715499
City of Courtland,AL,2020,40364.0,2154.0,21523.0,775.0,0.10007898527156994
City of Covington - (GA),GA,2020,4433.0,37813.5,423749.0,12414.0,0.08923560881559603
City of Covington - (TN),TN,2020,4437.0,19530.0,237383.0,4710.0,0.08227210878622311
City of Crystal Falls,MI,2020,4604.0,2470.0,16285.0,1603.0,0.15167331900521952
City of Cuba City,WI,2020,4607.0,1954.0,17734.0,1116.0,0.1101838276756513
City of Cuyahoga Falls - (OH),OH,2020,4683.0,51249.6,402639.0,26003.0,0.1272842422120063
City of Danville - (VA),VA,2020,4794.0,101391.2,858096.0,48028.0,0.1181583412578546
City of Dayton - (TN),TN,2020,4920.0,25991.0,269744.0,10835.0,0.09635432113411234
City of Denton - (TX),TX,2020,5063.0,176464.0,1469155.0,57197.0,0.12011258172214641
City of Dickson,TN,2020,5148.0,79588.0,807648.0,36325.0,0.09854292959309006
City of Dothan - (AL),AL,2020,5309.0,87121.1,943498.0,31092.0,0.092338404532919
City of Douglas,GA,2020,5325.0,27977.0,258624.0,5739.0,0.10817634867607027
City of Dover - (DE),DE,2020,5335.0,74093.0,731771.0,24597.0,0.10125162106724644
City of Dover - (OH),OH,2020,5336.0,28077.0,216891.0,6829.0,0.12945212111152607
City of Dyersburg,TN,2020,5509.0,34590.0,379073.0,11942.0,0.09124891511661343
City of Eagle River - (WI),WI,2020,5551.0,3056.3,29829.0,1557.0,0.10246069261456972
City of East Point - (GA),GA,2020,5582.0,47029.1,384190.0,16525.0,0.12241104661755901
City of Edmond - (OK),OK,2020,5661.0,90556.0,869443.0,41932.0,0.10415403885016039
City of Elizabeth City - (NC),NC,2020,5760.0,29043.1,279813.0,13967.0,0.10379467715938859
City of Elizabethton - (TN),TN,2020,5763.0,51307.0,493193.0,26515.0,0.10403026806949815
City of Elk River,MN,2020,5773.0,36525.0,324469.0,12365.0,0.11256853505265527
City of Ellensburg - (WA),WA,2020,6149.0,16800.3,198818.0,10243.0,0.0845009003208965
City of Etowah,TN,2020,6008.0,19481.0,250707.0,5133.0,0.07770425237428552
City of Eugene - (OR),OR,2020,6022.0,204354.0,2261295.0,95604.0,0.09037034088873853
City of Evansville,WI,2020,6043.0,7449.7,65686.0,4684.0,0.11341381725177359
City of Farmington - (MO),MO,2020,6205.0,21172.7,219999.0,7781.0,0.09623998290901323
City of Farmington - (NM),NM,2020,6204.0,84798.0,930019.0,44713.0,0.09117878236896236
City of Fayetteville,TN,2020,6234.0,43666.0,427948.0,18756.0,0.10203576135418321
City of Florence - (AL),AL,2020,6422.0,114304.0,1098482.0,50466.0,0.10405632500122897
City of Floresville,TX,2020,6427.0,40665.9,348640.0,16530.0,0.11664152134006425
City of Forest Grove,OR,2020,6582.0,19668.0,249112.0,10465.0,0.07895243906355374
City of Fort Collins - (CO),CO,2020,6604.0,139243.0,1457336.0,76821.0,0.09554625700593411
City of Fort Morgan,CO,2020,6610.0,19575.9,257964.0,6076.0,0.0758861701632786
City of Fountain,CO,2020,6638.0,20090.0,227161.0,17628.0,0.0884394768468179
City of Frankfort - (IN),IN,2020,6707.0,29450.0,349641.0,9371.0,0.08422925229020624
City of Frankfort - (KY),KY,2020,6708.0,59044.0,615321.0,21052.0,0.09595641949486527
City of Franklin - (KY),KY,2020,6718.0,14019.0,149689.0,5340.0,0.0936541763255817
City of Fremont - (NE),NE,2020,6779.0,42989.1,471422.0,15565.0,0.09119027113711281
City of Fulton - (KY),KY,2020,6840.0,4852.0,47974.0,1632.0,0.10113811647975987
City of Gaffney - (SC),SC,2020,6894.0,22929.0,215155.0,6722.0,0.1065696823220469
City of Gallatin - (TN),TN,2020,6923.0,61257.0,737134.0,22382.0,0.08310157990270425
City of Garden City,KS,2020,6941.0,28400.0,303821.0,11573.0,0.09347609283097613
City of Garland - (TX),TX,2020,6958.0,177304.0,1957712.0,72295.0,0.09056694753875953
City of Gastonia - (NC),NC,2020,7027.0,75016.0,683193.0,29120.0,0.10980206178927478
City of Geneva- (IL),IL,2020,7096.0,34756.0,361622.0,10329.0,0.09611140915099192
City of Georgetown - (TX),TX,2020,7129.0,81476.2,627778.0,28884.0,0.12978505140352162
City of Gillette - (WY),WY,2020,7222.0,31295.0,317651.0,15840.0,0.0985200739176014
City of Gladstone,MI,2020,7265.0,3731.7,30622.0,2934.0,0.12186336620730194
City of Glasgow - (KY),KY,2020,7270.0,24570.0,224218.0,7429.0,0.10958085434710861
City of Glendale - (CA),CA,2020,7294.0,192547.3,982761.0,90030.0,0.19592484846264757
City of Grand Haven - (MI),MI,2020,7483.0,35424.1,280904.0,14642.0,0.1261074957992766
City of Grand Island - (NE),NE,2020,40606.0,63826.0,698567.0,26331.0,0.09136704138615194
City of Greeneville - (TN),TN,2020,7625.0,95682.0,1098624.0,38705.0,0.08709258126529186
City of Greenfield - (IN),IN,2020,7627.0,31298.0,335915.0,11295.0,0.09317237991753867
City of Greenville - (TX),TX,2020,7634.0,55039.0,484050.0,15565.0,0.1137051957442413
City of Griffin - (GA),GA,2020,7679.0,48055.0,393356.0,15727.0,0.1221666886992953
City of Hamilton - (OH),OH,2020,7977.0,72411.0,547178.0,29491.0,0.1323353643604092
City of Hannibal - (MO),MO,2020,8055.0,22198.2,227505.0,8771.0,0.09757236104700996
City of Harriman - (TN),TN,2020,8147.0,23116.0,186842.0,10991.0,0.12371950632084863
City of Harrisonburg - (VA),VA,2020,8198.0,56824.0,677250.0,21436.0,0.08390402362495386
City of Hartselle,AL,2020,8226.0,13941.0,139404.0,5606.0,0.10000430403718688
City of Hastings - (NE),NE,2020,8245.0,35785.0,420092.0,13601.0,0.0851837216609695
City of Hickman,KY,2020,8548.0,2237.0,16405.0,1092.0,0.1363608655897592
City of Holland,MI,2020,8723.0,101468.0,1053776.0,29423.0,0.09628991360592763
City of Holly Springs,MS,2020,8748.0,24257.0,214171.0,11811.0,0.11325996516801995
City of Holyoke - (MA),MA,2020,8774.0,44816.0,356827.0,17752.0,0.12559587699361316
City of Homestead - (FL),FL,2020,8795.0,62337.8,588673.0,27954.0,0.10589546318584342
City of Hope,AR,2020,8840.0,19885.1,205600.0,6863.0,0.09671741245136187
City of Hopkinsville,KY,2020,8846.0,29263.0,296775.0,12990.0,0.09860331901272007
City of Humboldt,TN,2020,9023.0,12861.0,139378.0,4411.0,0.09227424701172351
City of Huntsville - (AL),AL,2020,9094.0,478456.0,4920917.0,190013.0,0.09722903271890178
City of Idaho Falls - (ID),ID,2020,9187.0,49895.7,705735.0,29174.0,0.07070033369465875
City of Independence - (IA),IA,2020,9230.0,8267.9,77204.0,3149.0,0.10709160147142635
City of Independence - (MO),MO,2020,9231.0,116378.9,951368.0,59709.0,0.1223279530108223
City of Jackson - (TN),TN,2020,9612.0,132662.0,1601025.0,36482.0,0.08286066738495651
City of Jasper - (IN),IN,2020,9667.0,26020.2,278652.0,7542.0,0.09337883812066664
City of Jellico,KY,2020,9697.0,3026.0,28242.0,2156.0,0.10714538630408611
City of Jellico,TN,2020,9697.0,4311.0,40374.0,2339.0,0.1067766384306732
City of Kansas City - (KS),KS,2020,9996.0,226824.0,2065050.0,66249.0,0.10983947119924457
City of Kaukauna,WI,2020,10056.0,42877.8,504912.0,15647.0,0.0849213328263143
City of Kinston - (NC),NC,2020,10345.0,43939.7,419553.0,11801.0,0.1047297957588195
City of Kirkwood - (MO),MO,2020,10370.0,20130.6,187043.0,10095.0,0.1076255192656234
City of La Grange - (GA),GA,2020,10585.0,44513.0,517963.0,13453.0,0.08593857090178256
City of LaFollette,TN,2020,10579.0,46112.0,379154.0,22446.0,0.12161812878144501
City of Lafayette - (LA),LA,2020,9096.0,162996.0,1917039.0,69366.0,0.08502487429833196
City of Lake Crystal - (MN),MN,2020,10596.0,2835.6,15298.0,1223.0,0.1853575630801412
City of Lake Worth - (FL),FL,2020,10620.0,40189.0,438403.0,27606.0,0.09167136173794431
City of Lakeland - (FL),FL,2020,10623.0,274458.9,3163310.0,134243.0,0.08676320057155322
City of Lansing - (MI),MI,2020,10704.0,281469.0,1979877.0,99274.0,0.14216489206147653
City of Lawrenceburg,TN,2020,10799.0,49560.0,468869.0,20799.0,0.10570116599732549
City of Lawrenceville - (GA),GA,2020,10800.0,32864.0,297430.0,11997.0,0.11049322529670846
City of Lebanon - (IN),IN,2020,9613.0,22195.4,226195.0,8818.0,0.09812506907756582
City of Lebanon - (MO),MO,2020,10832.0,23940.0,237690.0,7212.0,0.10071942446043165
City of Lebanon - (OH),OH,2020,10830.0,30445.0,349424.0,9392.0,0.08712910389669856
City of Leesburg - (FL),FL,2020,10868.0,53205.4,495081.0,26667.0,0.10746807088133054
City of Lenoir - (TN),TN,2020,10906.0,165756.0,1605140.0,69105.0,0.10326575875001558
City of Lewisburg - (TN),TN,2020,10960.0,23665.0,288695.0,6389.0,0.08197232373265903
City of Lexington - (NC),NC,2020,10966.0,45837.4,375647.0,19319.0,0.1220225371159626
City of Lexington - (NE),NE,2020,10967.0,17520.1,214044.0,4401.0,0.08185279662125544
City of Lexington - (TN),TN,2020,10968.0,43189.0,403910.0,22660.0,0.10692728578148597
City of Lodi - (CA),CA,2020,11124.0,74502.0,429591.0,25008.0,0.1734254209236227
City of Lodi - (WI),WI,2020,11125.0,3108.3,26831.0,1769.0,0.1158473407625508
City of Logan - (UT),UT,2020,11135.0,34519.3,390866.0,19746.0,0.08831492122620029
City of Logansport - (IN),IN,2020,11142.0,35370.0,398525.0,12622.0,0.0887522740104134
City of Longmont,CO,2020,11187.0,72938.1,808133.0,42047.0,0.09025506940070509
City of Loveland - (CO),CO,2020,11256.0,69718.0,685364.0,38282.0,0.10172404736753024
City of Lubbock - (TX),TX,2020,11292.0,213435.3,2567048.0,107447.0,0.08314425752849186
City of Lumberton - (NC),NC,2020,11318.0,27287.0,229989.0,11253.0,0.1186448047515316
City of Macon - (MS),MS,2020,11458.0,2819.0,23187.0,1204.0,0.1215767455902014
City of Madison - (SD),SD,2020,11475.0,10366.0,99474.0,3328.0,0.10420813478899009
City of Manassas - (VA),VA,2020,11560.0,35157.0,389473.0,16351.0,0.090268131552123
City of Maquoketa - (IA),IA,2020,11611.0,7455.1,67677.0,3392.0,0.11015706961005955
City of Marietta - (GA),GA,2020,11646.0,110680.0,968373.0,42076.0,0.11429480169314923
City of Marquette - (MI),MI,2020,11701.0,40286.5,274344.0,17264.0,0.14684665966815386
City of Marshall - (MN),MN,2020,11731.0,35101.0,531121.0,6759.0,0.06608851843553541
City of Marshfield - (WI),WI,2020,11740.0,28156.0,358232.0,13789.0,0.07859711025257375
City of Mayfield Plant Board,KY,2020,11871.0,14506.0,131060.0,5426.0,0.11068213032198992
City of McMinnville - (OR),OR,2020,12187.0,44010.0,697188.0,16917.0,0.06312501075750013
City of McPherson - (KS),KS,2020,12208.0,53717.3,983113.0,8804.0,0.05464000577756575
City of Memphis - (TN),TN,2020,12293.0,1200275.0,12774178.0,419568.0,0.09396103608388735
City of Menasha - (WI),WI,2020,12298.0,37362.8,496390.0,9051.0,0.07526904248675437
City of Mesa - (AZ),AZ,2020,12351.0,29380.2,326386.0,17011.0,0.09001672865870472
City of Milan,TN,2020,12532.0,17717.0,171932.0,8295.0,0.10304655328850941
City of Milford - (DE),DE,2020,12540.0,24325.5,220106.0,7731.0,0.11051720534651487
City of Mishawaka,IN,2020,12674.0,58784.6,536541.0,27774.0,0.10956217698181499
City of Monett - (MO),MO,2020,12782.0,19392.5,213517.0,4738.0,0.09082414983350272
City of Monroe - (NC),NC,2020,12801.0,53928.0,590393.0,11079.0,0.09134254640552987
City of Moorhead - (MN),MN,2020,12894.0,39930.8,421235.0,20011.0,0.09479459209230003
City of Moreno Valley - (CA),CA,2020,55787.0,33173.7,204004.0,6973.0,0.16261298798062782
City of Morganton - (NC),NC,2020,12944.0,28092.4,305115.0,8465.0,0.0920715140193042
City of Morristown - (TN),TN,2020,12988.0,73114.0,859676.0,15192.0,0.08504832053006016
City of Mt Pleasant - (TN),TN,2020,13039.0,13268.0,129291.0,4102.0,0.1026212188009993
City of Murray - (KY),KY,2020,13138.0,23872.0,245921.0,7935.0,0.09707182387839998
City of Murray - (UT),UT,2020,13137.0,33023.0,393143.0,19057.0,0.08399742587302839
City of Muscle Shoals,AL,2020,13144.0,27695.0,284314.0,8604.0,0.09740990594905632
City of Naperville - (IL),IL,2020,13208.0,152508.3,1257854.0,60958.0,0.12124483445614515
City of Natchitoches,LA,2020,13228.0,18942.9,271848.0,8600.0,0.06968195462170036
City of Negaunee,MI,2020,13352.0,3164.5,21007.0,2250.0,0.150640262769553
City of New Albany - (MS),MS,2020,13412.0,28429.0,307096.0,10978.0,0.09257365774871701
City of New Bern - (NC),NC,2020,13416.0,49346.0,432340.0,23011.0,0.11413702178840728
City of New Braunfels - (TX),TX,2020,13418.0,138318.7,1709615.0,46924.0,0.08090634441087614
City of New Holstein - (WI),WI,2020,13448.0,4588.7,40480.0,2512.0,0.11335721343873517
City of New Richmond,WI,2020,13481.0,9748.3,99520.0,5040.0,0.09795317524115756
City of Newark - (DE),DE,2020,13519.0,50236.3,402097.0,12679.0,0.12493577420373692
City of Newbern,TN,2020,13437.0,7520.0,97555.0,1818.0,0.07708472143918815
City of Newberry - (SC),SC,2020,13523.0,24225.1,206595.0,4967.0,0.11725888816283066
City of Newport,TN,2020,13550.0,52147.0,535761.0,22400.0,0.0973325792657547
City of Niles - (OH),OH,2020,13602.0,18931.0,233316.0,12694.0,0.08113888460285622
City of North Little Rock - (AR),AR,2020,13718.0,86257.0,851303.0,39164.0,0.10132350056325422
City of North Platte,NE,2020,13725.0,26835.0,283699.0,13583.0,0.0945896883668959
City of Norway,MI,2020,13826.0,3390.1,23287.0,2088.0,0.14557907845579077
City of Norwich - (CT),CT,2020,13831.0,51047.0,285100.0,20564.0,0.17904945633111188
City of Norwood - (MA),MA,2020,13839.0,56448.0,315196.0,16184.0,0.17908856711379587
City of Oak Ridge,TN,2020,13933.0,51218.0,469024.0,16358.0,0.10920123490482363
City of Ocala,FL,2020,13955.0,121253.7,1306441.0,54666.0,0.09281222803019808
City of Okolona,MS,2020,14078.0,9741.0,85658.0,5334.0,0.11371967592052114
City of Opelika - (AL),AL,2020,14146.0,44052.0,428618.0,13548.0,0.10277683158430118
City of Orangeburg - (SC),SC,2020,14164.0,79160.2,800411.0,24507.0,0.09889944041248808
City of Orrville - (OH),OH,2020,14194.0,28885.0,280791.0,7444.0,0.10287010623559872
City of Owatonna - (MN),MN,2020,14246.0,38129.0,404325.0,11911.0,0.09430285042972857
City of Owensboro - (KY),KY,2020,14268.0,91979.0,757542.0,26505.0,0.12141769037228299
City of Oxford - (MS),MS,2020,14275.0,21236.0,203360.0,9870.0,0.10442564909520063
City of Paducah - (KY),KY,2020,14371.0,70456.2,528380.0,22649.0,0.13334380559445852
City of Painesville,OH,2020,14381.0,29106.3,218358.0,12523.0,0.13329623828758277
City of Palo Alto - (CA),CA,2020,14401.0,131097.0,825469.0,28958.0,0.15881517052730024
City of Paris - (TN),TN,2020,14455.0,43282.0,430329.0,21800.0,0.10057885943080759
City of Pasadena - (CA),CA,2020,14534.0,191148.5,977575.0,64949.0,0.19553333503823236
City of Peabody - (MA),MA,2020,14605.0,51990.4,465760.0,26575.0,0.11162487117828924
City of Peru - (IL),IL,2020,14840.0,25749.0,233630.0,5892.0,0.11021272952959808
City of Peru - (IN),IN,2020,14839.0,22269.0,224783.0,10604.0,0.0990688797640391
City of Philadelphia - (MS),MS,2020,14947.0,10365.0,103273.0,3839.0,0.10036505185285602
City of Pierre - (SD),SD,2020,15040.0,14838.2,167577.0,7335.0,0.08854556412872888
City of Piqua - (OH),OH,2020,15095.0,27306.9,285883.0,10809.0,0.095517746770532
City of Plattsburgh - (NY),NY,2020,15145.0,18330.2,469973.0,10141.0,0.039002666110606356
City of Plymouth - (WI),WI,2020,15159.0,23557.6,266821.0,8563.0,0.0882899022190907
City of Ponca City - (OK),OK,2020,15202.0,35200.0,348678.0,15851.0,0.1009527414978863
City of Poplar Bluff - (MO),MO,2020,15229.0,30221.0,332032.0,9592.0,0.09101833558211257
City of Port Angeles - (WA),WA,2020,15231.0,23083.0,310043.0,11835.0,0.0744509632534842
City of Preston,IA,2020,15349.0,999.6,7110.0,591.0,0.14059071729957806
City of Pulaski - (TN),TN,2020,15507.0,40310.0,383316.0,14808.0,0.10516127685773617
City of Redding - (CA),CA,2020,15783.0,120915.0,736519.0,44305.0,0.16417091751876053
City of Richland - (WA),WA,2020,15979.0,71536.0,906062.0,25613.0,0.0789526544541102
City of Richland Center - (WI),WI,2020,15978.0,9151.1,107160.0,2950.0,0.08539660321015305
City of Richmond - (IN),IN,2020,15989.0,77516.2,866288.0,21076.0,0.08948086548584304
City of Ripley - (TN),TN,2020,27222.0,17611.0,177444.0,6670.0,0.09924821352088546
City of River Falls,WI,2020,16082.0,12976.6,122409.0,6898.0,0.10601017899010694
City of Riverside - (CA),CA,2020,16088.0,322584.0,2144679.0,111157.0,0.1504113202954848
City of Rock Hill - (SC),SC,2020,16195.0,109071.0,839050.0,39933.0,0.1299934449675228
City of Rockwood - (TN),TN,2020,16223.0,32072.0,294267.0,14844.0,0.10898945515467245
City of Rocky Mount - (NC),NC,2020,16226.0,72045.0,661436.0,28657.0,0.10892210281871564
City of Rolla - (MO),MO,2020,16259.0,25782.0,291302.0,9622.0,0.08850608646696556
City of Roseville - (CA),CA,2020,16295.0,159949.8,1150099.0,63507.0,0.13907481008156689
City of Russellville - (AL),AL,2020,16458.0,14029.0,126095.0,5084.0,0.11125738530473056
City of Russellville - (KY),KY,2020,16459.0,10987.0,113959.0,4249.0,0.09641186742600409
City of Ruston - (LA),LA,2020,16463.0,10494.0,246042.0,10959.0,0.04265125466383788
City of Salem - (VA),VA,2020,16558.0,36910.8,340551.0,13563.0,0.10838552815877799
City of San Antonio - (TX),TX,2020,16604.0,2164210.0,22184581.0,871718.0,0.09755469350536754
City of San Marcos - (TX),TX,2020,28978.0,53321.0,609531.0,24892.0,0.08747873364931398
City of Santa Clara - (CA),CA,2020,16655.0,432838.6,3741014.0,58395.0,0.11570087682109716
City of Scottsboro,AL,2020,16829.0,29106.0,304375.0,8377.0,0.09562546201232033
City of Seattle - (WA),WA,2020,16868.0,931769.0,8721077.0,477577.0,0.10684104726973515
City of Seguin - (TX),TX,2020,16900.0,28419.0,306655.0,8590.0,0.09267417782198235
City of Shelbyville - (TN),TN,2020,17047.0,31232.0,340730.0,10670.0,0.09166201978105831
City of Sikeston - (MO),MO,2020,17177.0,27280.0,352828.0,8676.0,0.07731812667928849
City of Siloam Springs - (AR),AR,2020,17184.0,22333.0,265392.0,8283.0,0.08415099174051968
City of Smithville - (TN),TN,2020,17452.0,10146.0,115876.0,2842.0,0.08755911491594463
City of Solana Beach,CA,2020,61503.0,3842.0,56788.0,7475.0,0.06765513840952314
City of South Sioux City,NE,2020,17577.0,19696.3,204976.0,5757.0,0.0960907618452892
City of Sparta,TN,2020,17740.0,10955.0,117290.0,3011.0,0.09340097194986785
City of Springfield - (IL),IL,2020,17828.0,201454.9,1594158.0,71448.0,0.12637072360456114
City of Springfield - (OR),OR,2020,17839.0,52713.9,743098.0,32483.0,0.07093801894231985
City of Springfield - (TN),TN,2020,17829.0,25334.0,270907.0,8544.0,0.09351548686449593
City of Springville - (UT),UT,2020,17845.0,26976.0,278223.0,11568.0,0.09695819540440583
City of St Charles - (IL),IL,2020,17860.0,58858.3,484546.0,16048.0,0.12147102648664937
City of St George,UT,2020,17874.0,61786.0,662823.0,31814.0,0.09321643938125261
City of St Marys - (OH),OH,2020,17891.0,19166.1,187225.0,4222.0,0.1023693417011617
City of Starkville,MS,2020,18006.0,38363.0,411604.0,14058.0,0.09320366177199445
City of Statesville - (NC),NC,2020,18022.0,42837.9,443718.0,13902.0,0.09654307465552446
City of Stoughton - (WI),WI,2020,18181.0,14482.0,138613.0,8851.0,0.10447793497002446
City of Sturgeon Bay - (WI),WI,2020,18249.0,14399.9,146433.0,9059.0,0.09833780636878299
City of Sturgis,MI,2020,18252.0,25671.0,205148.0,7048.0,0.12513404956421706
City of Sweetwater,TN,2020,18384.0,23237.0,237011.0,9245.0,0.09804186303589285
City of Sylvania - (GA),GA,2020,18397.0,23051.3,693425.0,2414.0,0.03324267224285251
City of Tacoma - (WA),WA,2020,18429.0,370590.4,4602749.0,182526.0,0.08051501396230819
City of Tallahassee - (FL),FL,2020,18445.0,248546.3,2581037.0,120929.0,0.09629706974367279
City of Tarrant,AL,2020,18472.0,7626.0,63731.0,2743.0,0.11965919254366007
City of Taunton,MA,2020,18488.0,95533.0,636298.0,38393.0,0.15013877145614163
City of Thomasville - (GA),GA,2020,18848.0,53023.9,469400.0,15990.0,0.11296101406050277
City of Traverse City - (MI),MI,2020,19125.0,29190.0,316168.0,12812.0,0.09232433389843374
City of Trenton - (TN),TN,2020,19149.0,6465.0,62251.0,2417.0,0.10385375335335978
City of Troy - (AL),AL,2020,19225.0,30294.0,416264.0,8074.0,0.07277593065938924
City of Tupelo - (MS),MS,2020,19273.0,48945.0,577420.0,15376.0,0.08476498908939767
City of Tuscumbia,AL,2020,19307.0,10152.0,91528.0,4903.0,0.11091687789528887
City of Union City,TN,2020,19430.0,24854.0,299766.0,6405.0,0.08291133750992441
City of Vernon,CA,2020,19798.0,169801.4,1120840.0,1899.0,0.1514947717783091
City of Vineland - (NJ),NJ,2020,19856.0,97659.1,643210.0,25659.0,0.15183081730694487
City of Volga - (SD),SD,2020,19896.0,5669.4,59768.0,1156.0,0.09485677954758398
City of Wadsworth - (OH),OH,2020,19951.0,25103.0,269500.0,13214.0,0.09314656771799629
City of Wapakoneta - (OH),OH,2020,20077.0,18605.0,148831.0,5861.0,0.12500755890909823
City of Washington - (NC),NC,2020,20142.0,31717.6,254070.0,13872.0,0.12483803676152241
City of Water Valley - (MS),MS,2020,20176.0,5049.0,60938.0,2044.0,0.08285470478190948
City of West Memphis - (AR),AR,2020,20382.0,22729.0,358817.0,11783.0,0.06334426741207914
City of West Point - (MS),MS,2020,20394.0,9405.0,81162.0,3880.0,0.11587935240629851
City of Westby,WI,2020,20434.0,2444.0,22620.0,1231.0,0.10804597701149425
City of Westerville - (OH),OH,2020,20477.0,49446.0,467626.0,17765.0,0.10573834645635614
